,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
80,29.19463679,2.897790631,10.36299428,-4.878228374,-1.126666461,7.670795221,44.97400063,15.85850906,24.69523335,26.8446667,31.02957798,-1.183285921,12.40008375,11.37105886,14.20347404,24.3476267,6.57783905,20.35912742,0.497516197
81,28.61668027,3.622357437,12.22724493,-5.089398076,-1.909565226,9.669344204,43.45266976,12.46796975,28.67770299,29.83391872,31.63563997,-1.13828955,10.26340122,10.6532524,14.76294353,25.15597833,7.415498375,20.8550144,0.498207669
82,29.24588218,1.669793318,11.37477526,0.39358154,-1.326323662,9.675031503,43.2668526,10.33216045,29.4211307,31.7594758,34.23630151,0.377442147,8.320929097,7.919099888,11.24145722,26.03349703,5.422391376,21.35915688,0.498785986
83,28.30220513,3.853030919,15.47886007,5.876561156,-1.182573206,10.72463523,40.95666102,6.047933519,33.80169206,36.62490199,37.94318925,6.849599512,10.68907564,8.937074888,13.5815379,26.12797657,6.596797951,21.34370449,0.499258264
84,27.25845927,6.036268519,18.99818997,5.790596837,-1.202062085,12.43822753,38.75788736,3.241972412,36.63033299,36.91808607,40.03426296,12.01923994,9.42721167,6.708486709,11.9558336,23.06645301,6.488507375,22.1005613,0.499463192
85,26.89154431,6.483665226,21.67302045,5.196908788,-0.540798541,13.27801117,37.56735426,1.227332191,38.89266017,37.16121925,43.16920456,18.3389978,7.580703572,8.471054038,9.950214583,22.3917373,6.035586868,22.01674951,0.499590301
86,26.92031842,6.740268793,23.01504706,4.844690077,-0.471257779,14.06905331,37.1384076,-1.722845268,39.32015248,37.22682162,44.15585874,21.92690305,5.701382974,8.203970476,8.539578646,21.36785107,6.691646798,21.87316098,0.499737144
87,27.38303907,5.603386628,21.75760564,5.217699644,-0.316345994,12.96369739,34.39345352,-4.434316015,41.70119412,37.86719512,44.17348884,24.66320485,7.296165095,8.13049959,10.09079854,20.22141568,7.602689894,21.44478162,0.500846272
88,26.85845608,6.289827191,23.29765647,5.11741387,-0.031471933,15.39019901,35.01214096,-8.168132115,41.76929601,37.39692454,45.24404596,26.74767531,6.856165565,8.567577437,9.743579862,19.48635978,7.339503085,20.54071885,0.500913255
89,25.36479427,7.609522242,26.63698548,5.710516715,-0.05843184,15.02792924,35.18020023,-10.82500389,41.73871978,36.83025654,46.52359465,27.945661,5.345404314,5.733748642,8.966305248,15.75648698,7.421326163,21.27798874,0.50080811
90,25.2651896,7.343753113,26.74139597,5.874740741,0.394258409,12.62663996,32.73523285,-11.55043935,43.49928634,36.03935684,44.62143669,29.50409545,3.943445546,4.555309,9.343854154,14.3089304,8.336527615,21.0724177,0.501540156
91,26.12794268,7.090676049,26.45049681,5.180402229,0.959340683,15.15427566,33.91346521,-14.69160499,42.96580407,32.40054056,47.81475501,29.41989625,4.39405503,3.272091533,8.063670121,12.85181675,7.523995959,20.49084825,0.501965253
92,26.75415582,6.556980008,25.04131026,5.224812624,0.689083541,15.08457392,32.45178292,-14.82700665,44.31263047,32.61970511,47.59531039,32.72673937,4.355499927,2.939876448,8.615383927,10.95033082,8.839242263,19.95590797,0.501593966
93,26.91478392,6.582625401,24.68505205,5.450809341,0.203486649,15.11010718,32.29314276,-15.52318389,43.68145918,32.31307435,47.84157341,34.29673041,6.157658048,3.408765186,9.43198801,8.811315908,10.76897939,19.38038769,0.501574448
94,27.20994157,6.363054718,26.02115217,5.544905105,0.070024726,14.08753837,29.91628331,-14.74348822,45.2850278,32.65314775,45.11717772,37.60200441,5.832059936,0.74178449,10.34922077,7.115809375,10.89233399,19.82473018,0.501504315
95,27.62343783,7.536470927,26.64855733,4.550657248,0.772378586,14.17112093,32.69728359,-14.2059532,43.34457247,35.07414607,47.18265597,39.72061663,6.008328279,2.250418318,9.833830671,7.331165569,10.97762331,19.25240459,0.502009
96,28.09950547,6.834171532,24.79012019,4.27493452,0.8502057,13.41040803,31.70503775,-13.61019396,44.16583586,34.93504877,47.03804866,40.69068309,6.122779245,2.610730487,9.756942538,7.358537731,11.31119553,19.4772503,0.501901876
